"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",5,5121740912,1024348182.400000,65.87,160640968,1697936906,1191791982.761294
"hipDeviceSynchronize",6,971823575,161970595.833333,12.50,477,485967032,235936740.862041
"hipMemcpy",297,842150898,2835524.909091,10.83,17083,524879160,31445694.953311
"hipFree",2043,630096029,308417.047969,8.10,1201,14873091,1643074.320590
"hipMalloc",3974,59675037,15016.365627,0.7674,1079,137065,13927.368683
"hipLaunchKernel",5115,59400342,11612.970088,0.7639,3536,25190596,352332.350982
"hipSetDevice",18754,58930648,3142.297537,0.7578,49,57597293,420585.779937
"hipDeviceGetAttribute",55458,8735155,157.509376,0.1123,118,13037,85.614053
"hipExtModuleLaunchKernel",1521,8541508,5615.718606,0.1098,3782,199870,5923.903606
"hipGetDevicePropertiesR0600",33822,5413289,160.052303,0.0696,96,6142,66.589702
"hipEventQuery",58416,4471764,76.550329,0.0575,60,2543,32.107193
"hipGetDevice",33817,2241570,66.285300,0.0288,44,1987,32.957265
"hipRuntimeGetVersion",27730,1367022,49.297584,0.0176,40,1253,17.464193
"hipEventRecord",246,715388,2908.081301,9.200e-03,1075,105013,6907.323731
"hipGetLastError",5152,311548,60.471273,4.007e-03,39,1643,65.108275
"hipEventCreateWithFlags",246,238789,970.686992,3.071e-03,101,95326,6180.947874
"hipModuleGetFunction",52,81138,1560.346154,1.043e-03,220,4119,1108.592817
"hipEventDestroy",123,67218,546.487805,8.644e-04,158,2329,405.632887
"hipMemset",2,27479,13739.500000,3.534e-04,11100,16379,3732.816698
"hipDriverGetVersion",1,918,918.000000,1.181e-05,918,918,0.00000000e+00
"hipGetDeviceCount",2,761,380.500000,9.786e-06,53,708,463.154942
