"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"MEMORY_ALLOCATION_FREE",1413,132045747,93450.634820,76.06,243,606462,37759.226804
"MEMORY_ALLOCATION_ALLOCATE",1609,41554102,25826.042262,23.94,267,1029602,37359.614346
