"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",3,2896573306,965524435.333333,79.23,112507638,1522737611,750207958.588972
"hipMemcpy",594,568394641,956893.335017,15.55,17947,228010445,9443366.822407
"hipGetDeviceCount",3,58646245,19548748.333333,1.60,47,58645663,33858921.311805
"hipFree",3198,41032052,12830.535335,1.12,910,512540,23130.942889
"hipLaunchKernel",3662,37479619,10234.740306,1.03,3491,6149703,102264.676341
"hipMalloc",3557,18237094,5127.099803,0.4988,742,207372,13532.208785
"hipExtModuleLaunchKernel",1859,14510277,7805.420656,0.3969,3937,240544,7382.847361
"hipEventRecord",2524,7115503,2819.137480,0.1946,737,47571,2689.498758
"hipDeviceGetAttribute",31856,4656904,146.186087,0.1274,117,9108,100.684275
"hipGetDevicePropertiesR0600",23372,3360421,143.779779,0.0919,93,2398,47.728437
"hipGetDevice",23366,1529686,65.466319,0.0418,43,5314,48.414275
"hipSetDevice",17554,1254500,71.465193,0.0343,49,5001,74.453551
"hipEventCreateWithFlags",2524,1080874,428.238510,0.0296,78,111414,3217.533903
"hipRuntimeGetVersion",15929,735338,46.163475,0.0201,40,927,16.479239
"hipEventQuery",2178,583940,268.108356,0.0160,63,2068,126.840183
"hipEventDestroy",2166,344327,158.969067,9.419e-03,86,2366,134.299082
"hipGetLastError",3667,244651,66.716935,6.692e-03,38,1398,63.102144
"hipDeviceSynchronize",2,38697,19348.500000,1.058e-03,1559,37138,25158.152168
"hipModuleGetFunction",9,21533,2392.555556,5.890e-04,1155,3468,771.498236
"hipMemset",1,16669,16669.000000,4.560e-04,16669,16669,0.00000000e+00
"hipDriverGetVersion",1,959,959.000000,2.623e-05,959,959,0.00000000e+00
