"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",5,5192373067,1038474613.400000,75.44,165088773,1773345484,1205923563.789752
"hipMemcpy",297,526939388,1774206.693603,7.66,16856,217981909,14892780.457295
"hipDeviceSynchronize",6,500181145,83363524.166667,7.27,599,251008080,115349723.663704
"hipFree",2272,419008387,184422.705546,6.09,1519,8771623,656781.944966
"hipSetDevice",19618,76867967,3918.236670,1.12,48,75450960,538687.620351
"hipLaunchKernel",5259,67966478,12923.840654,0.9875,3646,25654546,353954.594228
"hipMalloc",4149,64612360,15572.995903,0.9387,984,293519,15402.436467
"hipExtModuleLaunchKernel",1665,9386327,5637.433634,0.1364,3606,70090,3765.307701
"hipDeviceGetAttribute",55458,9091228,163.929965,0.1321,121,7599,86.966805
"hipGetDevicePropertiesR0600",34398,5488606,159.561777,0.0797,96,15228,123.787326
"hipEventQuery",68351,5260916,76.969115,0.0764,58,190216,728.002084
"hipGetDevice",34393,2408379,70.025267,0.0350,44,6069,51.281632
"hipRuntimeGetVersion",27730,1417523,51.118752,0.0206,40,4311,35.684565
"hipEventRecord",250,990800,3963.200000,0.0144,1237,243672,16056.497573
"hipGetLastError",5300,344000,64.905660,4.998e-03,40,1777,70.308641
"hipEventCreateWithFlags",250,275520,1102.080000,4.003e-03,87,174764,11033.418327
"hipModuleGetFunction",57,116720,2047.719298,1.696e-03,392,6154,1400.848375
"hipEventDestroy",130,83911,645.469231,1.219e-03,143,2619,473.384093
"hipMemset",2,31724,15862.000000,4.609e-04,12370,19354,4938.433760
"hipDriverGetVersion",1,1005,1005.000000,1.460e-05,1005,1005,0.00000000e+00
"hipGetDeviceCount",2,493,246.500000,7.163e-06,45,448,284.964033
