"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"MEMORY_COPY_HOST_TO_DEVICE",225,67477654,299900.684444,99.86,10745,622018,236567.699552
"MEMORY_COPY_DEVICE_TO_HOST",1,92491,92491.000000,0.1369,92491,92491,0.00000000e+00
