"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"MEMORY_COPY_DEVICE_TO_HOST",297,631258229,2125448.582492,96.92,597683,8540825,3100684.745645
"MEMORY_COPY_HOST_TO_DEVICE",178,20072141,112764.837079,3.08,10384,619974,129546.463905
