"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",3,2869053774,956351258.000000,79.84,109850673,1525502911,747468820.286009
"hipMemcpy",594,552135911,929521.735690,15.36,16546,227718109,9421634.923501
"hipGetDeviceCount",3,60151079,20050359.666667,1.67,68,60150402,34727655.354552
"hipFree",3194,38658268,12103.402630,1.08,953,403589,21705.159989
"hipLaunchKernel",3654,27556858,7541.559387,0.7668,3055,6748937,112232.593389
"hipMalloc",3554,19206350,5404.150253,0.5345,744,2537240,44292.172442
"hipExtModuleLaunchKernel",1859,9161160,4928.004303,0.2549,3094,113476,4470.416983
"hipDeviceGetAttribute",31856,4930870,154.786226,0.1372,118,14841,96.915832
"hipEventRecord",2520,4233982,1680.151587,0.1178,711,41110,1649.455639
"hipGetDevicePropertiesR0600",23372,3472176,148.561355,0.0966,95,10522,81.970990
"hipGetDevice",23366,1509241,64.591329,0.0420,43,1517,24.540583
"hipSetDevice",17538,1276009,72.756814,0.0355,49,9365,91.860701
"hipRuntimeGetVersion",15929,766920,48.146149,0.0213,39,9158,73.492135
"hipEventCreateWithFlags",2520,575055,228.196429,0.0160,81,66440,1413.829490
"hipEventQuery",2176,307456,141.294118,8.556e-03,76,1660,67.389626
"hipEventDestroy",2161,298959,138.342897,8.319e-03,86,1716,78.253958
"hipGetLastError",3659,221727,60.597704,6.170e-03,40,961,37.343659
"hipDeviceSynchronize",2,77724,38862.000000,2.163e-03,1210,76514,53247.969050
"hipModuleGetFunction",9,20045,2227.222222,5.578e-04,761,3524,977.421708
"hipMemset",1,19181,19181.000000,5.337e-04,19181,19181,0.00000000e+00
"hipDriverGetVersion",1,676,676.000000,1.881e-05,676,676,0.00000000e+00
