"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",2,1330182043,665091021.500000,48.52,114624324,1215557719,778477469.239228
"hipMemcpy",700,1171536441,1673623.487143,42.73,28457,245602154,9894335.048922
"hipGetDeviceCount",3,61511559,20503853.000000,2.24,47,61510942,35513180.810212
"hipLaunchKernel",5908,60337534,10212.852742,2.20,3674,7073578,92585.658606
"hipExtModuleLaunchKernel",3940,29142144,7396.483249,1.06,3695,49253,3788.342298
"hipMalloc",1487,28286163,19022.301950,1.03,1006,210498,33063.845017
"hipEventRecord",8993,24390655,2712.182253,0.8896,877,136290,3630.324705
"hipFree",1070,18987681,17745.496262,0.6925,1032,640118,38286.440975
"hipGetDevicePropertiesR0600",24686,3577838,144.933890,0.1305,93,7059,69.525230
"hipEventCreateWithFlags",8993,2753672,306.201712,0.1004,77,60846,1448.392757
"hipDeviceGetAttribute",17836,2591015,145.268838,0.0945,119,2237,26.529961
"hipEventQuery",8591,2263830,263.511815,0.0826,70,5647,132.509279
"hipSetDevice",30669,2233293,72.819231,0.0815,47,8586,105.476889
"hipGetDevice",24680,1574907,63.813088,0.0574,42,6899,71.445431
"hipEventDestroy",8577,1364749,159.117290,0.0498,84,2116,124.540605
"hipGetLastError",5912,440456,74.502030,0.0161,38,11335,182.220248
"hipRuntimeGetVersion",8919,411596,46.148223,0.0150,40,995,17.288659
"hipDeviceSynchronize",2,122937,61468.500000,4.484e-03,2084,120853,83982.365295
"hipMemset",1,18535,18535.000000,6.760e-04,18535,18535,0.00000000e+00
"hipModuleGetFunction",8,18176,2272.000000,6.629e-04,1121,3071,629.349551
"hipDriverGetVersion",1,1122,1122.000000,4.092e-05,1122,1122,0.00000000e+00
