"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"microllm::ops::hip::(anonymous namespace)::causal_softmax_kernel(float const*, float*, long, long)",72,169886480,2359534.444444,17.19,2317121,2491238,31897.692219
"microllm::ops::hip::(anonymous namespace)::rms_norm_weight_gradient_kernel(float const*, float const*, float const*, float*, long, long)",147,142924675,972276.700680,14.46,937136,1190433,32625.974013
"microllm::ops::hip::(anonymous namespace)::adamw_update_kernel(float*, float const*, float*, float*, hip_bfloat16*, long, float, float, float, float, float, float, float)",870,126652435,145577.511494,12.81,9101,9456758,566085.622930
"microllm::ops::hip::(anonymous namespace)::bias_gradient_kernel(float const*, float*, long, long)",216,114776846,531374.287037,11.61,465341,641423,72749.414691
"microllm::ops::hip::(anonymous namespace)::causal_softmax_backward_kernel(float const*, float const*, float*, long, long)",72,108888992,1512347.111111,11.02,1486709,1612756,16031.654455
"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",720,43528385,60456.090278,4.40,29347,103436,29549.718103
"void microllm::ops::hip::(anonymous namespace)::cast_kernel<float, hip_bfloat16>(float const*, hip_bfloat16*, long)",672,35351853,52606.924107,3.58,10424,206430,54310.672418
"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",507,24092109,47518.952663,2.44,16558,4879801,368497.753512
"void microllm::ops::hip::(anonymous namespace)::fill_typed_kernel<float>(float*, long, float)",586,22492235,38382.653584,2.28,4330,1974501,172682.517387
"void microllm::ops::hip::(anonymous namespace)::cast_transpose_2d_kernel<hip_bfloat16, float>(hip_bfloat16 const*, float*, long, long)",168,21476524,127836.452381,2.17,15034,260313,107162.863382
"microllm::ops::hip::(anonymous namespace)::cross_entropy_backward_elements_kernel(float const*, int const*, float const*, float const*, float*, long, long)",3,13962023,4654007.666667,1.41,4619449,4691413,36066.354922
"microllm::ops::hip::(anonymous namespace)::rms_norm_backward_kernel(float const*, float const*, float const*, float*, float*, long, long, float)",147,13619445,92649.285714,1.38,90526,125486,4179.591420
"microllm::ops::hip::(anonymous namespace)::cross_entropy_backward_stats_kernel(float const*, int const*, float*, long, long)",3,11742002,3914000.666667,1.19,3901131,3922420,11320.754406
