"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",5,5001377726,1000275545.200000,78.53,160707082,1668342290,1187036905.187907
"hipMemcpy",297,447758455,1507604.225589,7.03,15689,213401505,13348516.570728
"hipDeviceSynchronize",6,360104363,60017393.833333,5.65,466,173225801,79488435.893889
"hipFree",2467,327068811,132577.548034,5.14,1129,8597917,413897.428590
"hipMalloc",4356,67065269,15396.067264,1.05,956,150481,14432.735183
"hipLaunchKernel",5547,65694118,11843.179737,1.03,3268,25269480,339444.616215
"hipSetDevice",21346,62703380,2937.476811,0.9845,48,61120498,418338.771957
"hipExtModuleLaunchKernel",1953,11056477,5661.278546,0.1736,3466,75920,4040.059091
"hipDeviceGetAttribute",55458,8969368,161.732626,0.1408,120,45418,207.651300
"hipEventQuery",78229,6007741,76.796853,0.0943,58,11949,92.297839
"hipGetDevicePropertiesR0600",35550,5764315,162.146695,0.0905,96,6455,80.138020
"hipGetDevice",35545,2537592,71.390969,0.0398,43,4873,42.482139
"hipRuntimeGetVersion",27730,1437505,51.839344,0.0226,40,6606,43.334563
"hipEventRecord",274,729385,2661.989051,0.0115,1086,23937,2775.110801
"hipGetLastError",5593,386843,69.165564,6.074e-03,39,4714,84.653644
"hipModuleGetFunction",64,102722,1605.031250,1.613e-03,242,4049,1091.394840
"hipEventCreateWithFlags",274,100326,366.153285,1.575e-03,88,2353,287.015217
"hipEventDestroy",148,96971,655.209459,1.523e-03,149,3438,497.105366
"hipMemset",2,32026,16013.000000,5.028e-04,10102,21924,8359.416367
"hipDriverGetVersion",1,698,698.000000,1.096e-05,698,698,0.00000000e+00
"hipGetDeviceCount",2,577,288.500000,9.060e-06,77,500,299.106168
