Name,Calls,TotalDurationNs,AverageNs,Percentage,MinNs,MaxNs,StdDev
hipModuleLoad,4,2023121100,505780275.0,60.86466965421422,113310923,1204357932,416510260.8738763
hipMemcpy,699,1073885022,1536316.1974248928,32.30733795947191,20104,234221630,9330321.850260079
hipLaunchKernel,7166,62328394,8697.794306447111,1.8751211239345522,3255,7064937,83680.02081984247
hipGetDeviceCount,3,58286132,19428710.666666668,1.7535115271161594,52,58285611,27475977.722117215
hipMalloc,969,33357416,34424.57791537668,1.0035425488658092,914,204595,40937.850620477475
hipFree,535,29402875,54958.64485981308,0.8845719980673198,962,650910,58338.582226188235
hipExtModuleLaunchKernel,3743,27428080,7327.833288805771,0.8251611969492878,3426,135761,6001.388425917085
hipGetDevicePropertiesR0600,25955,3845500,148.16027740319785,0.1156901023647476,94,2617,64.63133428791312
hipDeviceGetAttribute,21940,3672945,167.40861440291704,0.11049886439476996,120,2718,53.59653018566952
hipSetDevice,34921,2460236,70.45147618911257,0.07401507077920613,47,6873,89.35165739962959
hipGetDevice,25950,1772274,68.2957225433526,0.05331804979284376,43,2095,37.77605067797257
hipEventRecord,695,1599416,2301.3179856115107,0.04811769620694712,1109,17701,1361.4352470751871
hipEventQuery,10740,1243468,115.77914338919925,0.03740916401177687,60,10159,123.92286231104836
hipRuntimeGetVersion,10971,591133,53.88141463859265,0.017783964967151306,40,2290,33.88634071686355
hipGetLastError,7175,496197,69.1563763066202,0.014927858984028257,39,1099,53.641858617390206
hipEventDestroy,667,165958,248.81259370314842,0.0049927702530877084,106,1969,164.06433435824843
hipEventCreateWithFlags,695,152952,220.0748201438849,0.00460149071301336,81,4205,195.8240809015553
hipDeviceSynchronize,5,88075,17615.0,0.0026496959474125977,489,38147,12259.899836458697
hipMemset,2,36085,18042.5,0.001085600661508755,12857,23228,5185.5
hipModuleGetFunction,14,32203,2300.214285714286,0.0009688124733979891,502,4245,1142.6556273230624
hipDriverGetVersion,1,826,826.0,2.484983085509856e-05,826,826,0.0
