"Kind","Operation","Agent_Id","Allocation_Size","Address","Correlation_Id","Start_Timestamp","End_Timestamp"
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_ALLOCATE","Agent 3",1024,"0x00007f738dc71000",636,3219595914178994,3219595914179194
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_FREE","",0,"0x00007f738dc72000",641,3219595914197688,3219595914197989
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_ALLOCATE","Agent 3",8192,"0x00007f738dc75000",643,3219595914200068,3219595914200443
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_ALLOCATE","Agent 3",8192,"0x00007f738dc9f000",649,3219595914212626,3219595914213125
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_ALLOCATE","Agent 3",2048,"0x00007f738dc72000",655,3219595914228977,3219595914229259
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_ALLOCATE","Agent 3",2048,"0x00007f738dc77000",660,3219595914237399,3219595914237814
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_FREE","",0,"0x00007f738dc72000",665,3219595914256584,3219595914256874
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_ALLOCATE","Agent 3",2048,"0x00007f738dc72000",667,3219595914259069,3219595914259251
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_FREE","",0,"0x00007f738dc77000",672,3219595914291642,3219595914291957
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_FREE","",0,"0x00007f738dc73000",674,3219595914293780,3219595914294017
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_FREE","",0,"0x00007f738dc71000",676,3219595914295732,3219595914295932
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_FREE","",0,"0x00007f738dc74000",678,3219595914299509,3219595914299877
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_FREE","",0,"0x00007f738dc70000",680,3219595914301857,3219595914302271
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_FREE","",0,"0x00007f738dc6f000",682,3219595914303969,3219595914304335
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_FREE","",0,"0x00007f738dc7c000",684,3219595914308004,3219595914308265
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_ALLOCATE","Agent 3",2048,"0x00007f738dc77000",686,3219595914309938,3219595914310217
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_FREE","",0,"0x00007f738dc72000",691,3219595914327832,3219595914328404
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_FREE","",0,"0x00007f738dc7e000",693,3219595914330478,3219595914330824
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_ALLOCATE","Agent 3",2048,"0x00007f738dc7c000",695,3219595914332591,3219595914332838
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_ALLOCATE","Agent 3",4096,"0x00007f738dc7e000",700,3219595914340773,3219595914341050
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_ALLOCATE","Agent 3",4096,"0x00007f738dc6f000",705,3219595914352998,3219595914353404
"MEMORY_ALLOCATION","MEMORY_ALLOCATION_ALLOCATE","Agent 3",4096,"0x00007f738dc70000",710,3219595914372270,3219595914372656
