"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",2,1339383580,669691790.000000,48.96,111267809,1228115771,789730767.484576
"hipMemcpy",700,1138345219,1626207.455714,41.61,27128,248901556,9949790.796718
"hipGetDeviceCount",3,83594016,27864672.000000,3.06,57,83593400,48262494.169246
"hipLaunchKernel",5908,59702286,10105.329384,2.18,3513,7445607,97417.805062
"hipExtModuleLaunchKernel",3940,28485958,7229.938579,1.04,3419,133756,4721.319109
"hipMalloc",1487,27635368,18584.645595,1.01,1058,199160,31722.988356
"hipEventRecord",8993,23721720,2637.798288,0.8671,821,125944,3444.533623
"hipFree",1070,18111411,16926.552336,0.6620,1014,598954,36954.448788
"hipGetDevicePropertiesR0600",24686,3621343,146.696225,0.1324,94,2282,54.409862
"hipDeviceGetAttribute",17836,2744342,153.865329,0.1003,119,2181,32.162749
"hipEventCreateWithFlags",8993,2634221,292.919048,0.0963,80,48584,1155.725603
"hipSetDevice",30669,2260835,73.717272,0.0826,48,3695,87.088783
"hipEventQuery",8591,1696943,197.525666,0.0620,68,11469,193.170314
"hipGetDevice",24680,1532423,62.091694,0.0560,42,980,32.974069
"hipEventDestroy",8577,1317556,153.615017,0.0482,82,6634,148.593977
"hipGetLastError",5912,435207,73.614175,0.0159,38,931,54.825070
"hipRuntimeGetVersion",8919,411864,46.178271,0.0151,39,594,11.652441
"hipDeviceSynchronize",2,99031,49515.500000,3.620e-03,1773,97258,67518.091002
"hipModuleGetFunction",8,20503,2562.875000,7.494e-04,1620,3922,813.474986
"hipMemset",1,20347,20347.000000,7.437e-04,20347,20347,0.00000000e+00
"hipDriverGetVersion",1,592,592.000000,2.164e-05,592,592,0.00000000e+00
