"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",3,2922076230,974025410.000000,78.37,121351709,1559859016,755465780.361894
"hipMemcpy",586,556802025,950174.104096,14.93,16871,238201282,9914500.727291
"hipFree",4842,94393699,19494.774680,2.53,1187,1759156,52648.969081
"hipSetDevice",14865,67965548,4572.186209,1.82,50,66845900,548266.652639
"hipMalloc",4843,38332056,7914.940326,1.03,981,169584,17034.252282
"hipLaunchKernel",4020,28656885,7128.578358,0.7686,3125,5391031,85760.967030
"hipDeviceSynchronize",3,6498164,2166054.666667,0.1743,848,3327383,1876775.841079
"hipDeviceGetAttribute",31856,4925844,154.628453,0.1321,118,7333,66.870076
"hipExtModuleLaunchKernel",676,3726151,5512.057692,0.0999,3633,109763,6642.063449
"hipGetDevicePropertiesR0600",18640,2894067,155.261105,0.0776,95,6779,81.885540
"hipGetDevice",18634,1236813,66.373994,0.0332,43,1041,26.934040
"hipRuntimeGetVersion",15929,788484,49.499906,0.0211,40,1132,18.091989
"hipGetLastError",4029,229544,56.972946,6.156e-03,39,1147,34.558443
"hipModuleGetFunction",15,27512,1834.133333,7.379e-04,829,3691,964.116981
"hipMemset",1,16748,16748.000000,4.492e-04,16748,16748,0.00000000e+00
"hipDriverGetVersion",1,994,994.000000,2.666e-05,994,994,0.00000000e+00
"hipGetDeviceCount",2,593,296.500000,1.590e-05,54,539,342.946789
