"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"MEMORY_ALLOCATION_FREE",5422,102642591,18930.761896,72.40,238,1558345,45082.694059
"MEMORY_ALLOCATION_ALLOCATE",5426,39137599,7212.974383,27.60,169,1092625,22381.257950
