"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",2,1295766220,647883110.000000,56.33,105950023,1189816197,766409121.534118
"hipMemcpy",586,590756902,1008117.580205,25.68,18604,238352734,9927892.081909
"hipFree",5422,250669659,46231.954814,10.90,1081,11839433,306295.735824
"hipSetDevice",16801,58588663,3487.212844,2.55,48,57442927,443168.095868
"hipMalloc",5423,47293540,8720.918311,2.06,894,188663,17219.973325
"hipLaunchKernel",4698,40095639,8534.618774,1.74,3394,5139524,75634.782382
"hipDeviceSynchronize",3,6434889,2144963.000000,0.2798,865,3244016,1857039.684880
"hipExtModuleLaunchKernel",676,4617404,6830.479290,0.2007,3848,180569,7680.354711
"hipDeviceGetAttribute",17836,2571652,144.183225,0.1118,118,2250,31.488906
"hipGetDevicePropertiesR0600",11630,1855039,159.504643,0.0806,94,7574,84.327235
"hipGetDevice",11624,750983,64.606246,0.0326,43,7322,78.434005
"hipRuntimeGetVersion",8919,417037,46.758269,0.0181,39,5747,63.047255
"hipGetLastError",4702,298511,63.485963,0.0130,38,931,55.037329
"hipMemset",1,19634,19634.000000,8.536e-04,19634,19634,0.00000000e+00
"hipModuleGetFunction",8,16002,2000.250000,6.957e-04,755,3052,759.513519
"hipDriverGetVersion",1,1078,1078.000000,4.687e-05,1078,1078,0.00000000e+00
"hipGetDeviceCount",2,605,302.500000,2.630e-05,57,548,347.189430
