"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",2,1300355681,650177840.500000,46.43,109527484,1190828197,764595066.664149
"hipMemcpy",586,737715907,1258900.865188,26.34,18264,226144210,10903579.055879
"hipFree",5416,594782829,109819.576994,21.24,1054,181736968,3492511.011656
"hipSetDevice",16789,59806497,3562.242957,2.14,49,58633864,452517.719050
"hipMalloc",5417,48980021,9041.908990,1.75,929,787605,19767.544183
"hipLaunchKernel",4692,43779759,9330.724425,1.56,3526,5721002,84463.595879
"hipExtModuleLaunchKernel",676,4539280,6714.911243,0.1621,3731,110856,7065.019329
"hipDeviceSynchronize",3,4198073,1399357.666667,0.1499,521,2196384,1215353.996444
"hipDeviceGetAttribute",17836,3032865,170.041769,0.1083,137,11486,137.591801
"hipGetDevicePropertiesR0600",11630,1841153,158.310662,0.0657,94,9359,164.795015
"hipGetDevice",11624,805091,69.261098,0.0287,43,3282,55.764516
"hipRuntimeGetVersion",8919,433635,48.619240,0.0155,40,1053,18.649248
"hipGetLastError",4696,288964,61.534072,0.0103,38,773,58.598758
"hipModuleGetFunction",8,19917,2489.625000,7.112e-04,1081,3399,811.248410
"hipMemset",1,19349,19349.000000,6.909e-04,19349,19349,0.00000000e+00
"hipDriverGetVersion",1,887,887.000000,3.167e-05,887,887,0.00000000e+00
"hipGetDeviceCount",2,424,212.000000,1.514e-05,54,370,223.445743
