"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",2,1355009216,677504608.000000,48.35,109624414,1245384802,803103872.157864
"hipMemcpy",700,1205615373,1722307.675714,43.02,30397,250075557,10087556.303876
"hipLaunchKernel",5908,63220315,10700.798070,2.26,3665,7431031,97421.053517
"hipGetDeviceCount",3,62908364,20969454.666667,2.24,48,62907849,36319714.887200
"hipMalloc",1487,29233063,19659.087424,1.04,1045,196138,33239.257359
"hipExtModuleLaunchKernel",3940,27912369,7084.357614,0.9960,3735,111572,4627.256264
"hipEventRecord",8993,25635067,2850.557878,0.9147,887,120844,4050.871968
"hipFree",1070,18668741,17447.421495,0.6661,978,599148,36801.070790
"hipGetDevicePropertiesR0600",24686,3477283,140.860528,0.1241,93,7744,87.102916
"hipDeviceGetAttribute",17836,2624447,147.143250,0.0936,117,2147,26.661429
"hipEventQuery",8592,2133062,248.261406,0.0761,63,4825,119.598320
"hipEventCreateWithFlags",8993,2116820,235.385300,0.0755,79,66353,1233.308434
"hipGetDevice",24680,1623938,65.799757,0.0579,42,6844,56.510071
"hipEventDestroy",8577,1373885,160.182465,0.0490,84,3165,136.069220
"hipRuntimeGetVersion",8919,409317,45.892701,0.0146,39,1301,23.952606
"hipGetLastError",5912,383584,64.882273,0.0137,39,1582,45.823896
"hipDeviceSynchronize",2,136588,68294.000000,4.874e-03,2413,134175,93169.803703
"hipMemset",1,20185,20185.000000,7.202e-04,20185,20185,0.00000000e+00
"hipModuleGetFunction",8,18257,2282.125000,6.514e-04,1108,3346,807.782049
"hipSetDevice",1,5528,5528.000000,1.973e-04,5528,5528,0.00000000e+00
"hipDriverGetVersion",1,1124,1124.000000,4.011e-05,1124,1124,0.00000000e+00
