"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",5,5124295989,1024859197.800000,73.75,160306552,1696012947,1199067932.173998
"hipDeviceSynchronize",6,601444472,100240745.333333,8.66,320,300980122,141618696.852897
"hipMemcpy",297,518003721,1744120.272727,7.46,15943,214558654,14610510.201887
"hipFree",2287,471766133,206281.649760,6.79,1396,8679529,825663.355744
"hipLaunchKernel",5259,68207430,12969.657730,0.9817,3349,23309321,321649.385623
"hipMalloc",4139,64261525,15525.857695,0.9249,963,144696,14818.703648
"hipSetDevice",19618,62828548,3202.597003,0.9043,49,61313415,437751.475966
"hipExtModuleLaunchKernel",1665,11158559,6701.837237,0.1606,3737,48923,4118.386576
"hipDeviceGetAttribute",55458,9104918,164.176818,0.1310,120,32148,161.008566
"hipGetDevicePropertiesR0600",34398,5542121,161.117536,0.0798,96,7891,105.004624
"hipEventQuery",68130,5296923,77.747292,0.0762,58,95769,379.050680
"hipGetDevice",34393,2459332,71.506760,0.0354,44,6758,61.627178
"hipRuntimeGetVersion",27730,1510743,54.480454,0.0217,41,1140,20.679242
"hipEventRecord",249,1133217,4551.072289,0.0163,1319,412441,26015.606719
"hipGetLastError",5300,368888,69.601509,5.309e-03,39,8603,135.393389
"hipEventCreateWithFlags",249,111848,449.188755,1.610e-03,94,3324,386.546643
"hipModuleGetFunction",57,108180,1897.894737,1.557e-03,373,5452,1275.209026
"hipEventDestroy",130,101682,782.169231,1.464e-03,183,3004,574.890837
"hipMemset",2,28378,14189.000000,4.084e-04,10312,18066,5482.905981
"hipDriverGetVersion",1,1325,1325.000000,1.907e-05,1325,1325,0.00000000e+00
"hipGetDeviceCount",2,592,296.000000,8.521e-06,53,539,343.653896
