"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"microllm::ops::hip::(anonymous namespace)::causal_gqa_attention_backward_saved_rows_kernel(float const*, float const*, float const*, float const*, float*, float*, long, long, long, long, long, long, float)",72,306625795,4258691.597222,25.86,4107160,4492278,82702.443068
"microllm::ops::hip::(anonymous namespace)::causal_softmax_kernel(float const*, float*, long, long)",72,169927450,2360103.472222,14.33,2304854,2508359,30467.176033
"microllm::ops::hip::(anonymous namespace)::rms_norm_weight_gradient_kernel(float const*, float const*, float const*, float*, long, long)",147,143081832,973345.795918,12.07,944232,1209316,36306.014432
"microllm::ops::hip::(anonymous namespace)::adamw_update_kernel(float*, float const*, float*, float*, hip_bfloat16*, long, float, float, float, float, float, float, float)",870,128857018,148111.514943,10.87,8820,9920250,592107.708041
"microllm::ops::hip::(anonymous namespace)::bias_gradient_kernel(float const*, float*, long, long)",216,117835085,545532.800926,9.94,469911,641743,64679.511225
"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",720,44005944,61119.366667,3.71,28424,106323,29406.828931
"void microllm::ops::hip::(anonymous namespace)::cast_kernel<float, hip_bfloat16>(float const*, hip_bfloat16*, long)",672,35807821,53285.447917,3.02,11025,209519,55609.119518
"void microllm::ops::hip::(anonymous namespace)::fill_typed_kernel<float>(float*, long, float)",658,26548641,40347.478723,2.24,4450,1940593,160979.121965
"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",507,24575392,48472.173570,2.07,16878,4906263,373926.997113
"void microllm::ops::hip::(anonymous namespace)::cast_transpose_2d_kernel<hip_bfloat16, float>(hip_bfloat16 const*, float*, long, long)",168,21623391,128710.660714,1.82,14914,261236,107774.634812
"microllm::ops::hip::(anonymous namespace)::cross_entropy_backward_elements_kernel(float const*, int const*, float const*, float const*, float*, long, long)",3,14376084,4792028.000000,1.21,4741205,4826279,44892.869779
"microllm::ops::hip::(anonymous namespace)::rms_norm_backward_kernel(float const*, float const*, float const*, float*, float*, long, long, float)",147,13651183,92865.190476,1.15,90766,125446,4412.543651
"microllm::ops::hip::(anonymous namespace)::cross_entropy_backward_stats_kernel(float const*, int const*, float*, long, long)",3,11760684,3920228.000000,0.9920,3901091,3941142,20084.544979
"microllm::ops::hip::(anonymous namespace)::cross_entropy_rows_kernel(float const*, int const*, float*, long, long)",3,11251683,3750561.000000,0.9491,3659661,3807999,79629.263741
"microllm::ops::hip::(anonymous namespace)::swiglu_backward_kernel(float const*, float const*, float const*, float*, float*, long)",72,11028497,153173.569444,0.9303,149741,194323,5249.550022
"Cijk_Alik_Bljk_S_B_Bias_HA_S_SAV_UserArgs_MT32x64x64_MI16x16x1_SN_LDSB1_AFC1_AG0_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_DTVMXSA0_DTVMXSB0_DTVSM0_DPLB0_EPS0_ELFLR0_EMLLn1_FDSI0_GRPM1_GRVWA4_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA512_LBSPPB512_LBSPPM0_LPA8_LPB8_LPM0_LRVW4_LWPMn1_MIAV0_MIWT2_2_MO40_MGRIPM1_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SGROB0_SIA3_SS1_SPO0_SRVW0_SSO0_SVW2_SK0_SKFTR0_SKXCCM0_SGRO0_TDMI0_TIN0_TLDS1_TLDSM1_ULSGRO0_USL1_USLMX0_UIOFGRO0_UPLRP0_USFGROn1_USI0_VSn1_VWA2_VWB2_WSGRA0_WSGRB0_WS64_WG16_8_2",144,9185244,63786.416667,0.7748,53882,67554,2490.744906
"void microllm::ops::hip::(anonymous namespace)::swiglu_typed_kernel<float>(float const*, float const*, float*, long)",72,8627589,119827.625000,0.7277,116105,145812,3852.446833
"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",147,8341649,56745.911565,0.7036,54364,65149,2105.673201
"Cijk_Ailk_Bjlk_S_B_Bias_HA_S_SAV_UserArgs_MT128x112x16_MI16x16x1_SN_LDSB0_AFC1_AG0_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA1_DTVB0_DTVMXSA0_DTVMXSB0_DTVSM0_DPLB0_EPS0_ELFLR0_EMLLn1_FDSI0_GRPM1_GRVWA2_GRVWB1_GSUAMB_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA0_LBSPPB0_LBSPPM0_LPA0_LPB0_LPM0_LRVW1_LWPMn1_MIAV0_MIWT2_7_MO40_MGRIPM1_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB7_ONLL1_PGR2_PLR1_PKA1_SGROB0_SIA3_SS1_SPO0_SRVW0_SSO0_SVW2_SK0_SKFTR0_SKXCCM0_SGRO0_TDMI0_TIN0_TLDS0_TLDSM1_ULSGRO0_USL1_USLMX0_UIOFGRO0_UPLRP0_USFGROn1_USI0_VSn1_VWA2_VWB1_WSGRA0_WSGRB0_WS64_WG64_4_1",144,7694177,53431.784722,0.6490,43620,57371,1365.102441
"microllm::ops::hip::(anonymous namespace)::rope_split_half_bias_kernel(float const*, float const*, float*, long, long, long, long, long, float)",144,7025532,48788.416667,0.5926,31713,77898,16106.414065
"microllm::ops::hip::(anonymous namespace)::rope_split_half_backward_kernel(float const*, float*, long, long, long, long, long, float)",144,6090508,42295.194444,0.5137,29468,56409,11118.882910
