"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",5,5011622788,1002324557.600000,76.08,157457464,1679820599,1183910555.842745
"hipDeviceSynchronize",6,497396327,82899387.833333,7.55,396,246567777,114468562.532271
"hipMemcpy",297,466224461,1569779.329966,7.08,17327,229175640,14133172.356417
"hipFree",2348,383650242,163394.481261,5.82,1419,8785032,576619.208444
"hipMalloc",4225,66101915,15645.423669,1.00,999,138212,14581.002943
"hipLaunchKernel",5403,65749347,12169.044420,0.9981,3547,24034036,327201.892463
"hipSetDevice",20482,61251658,2990.511571,0.9298,48,59768788,417626.210817
"hipExtModuleLaunchKernel",1809,10290559,5688.534549,0.1562,3579,199485,5930.903922
"hipDeviceGetAttribute",55458,8884996,160.211259,0.1349,117,14188,100.427930
"hipGetDevicePropertiesR0600",34974,5591326,159.870933,0.0849,94,8508,83.580943
"hipEventQuery",72690,5486235,75.474412,0.0833,58,14112,96.515871
"hipGetDevice",34969,2367479,67.702222,0.0359,43,6948,62.482227
"hipRuntimeGetVersion",27730,1367585,49.317887,0.0208,40,1277,19.995417
"hipEventRecord",263,744105,2829.296578,0.0113,1175,60810,5079.120037
"hipGetLastError",5449,331968,60.922738,5.039e-03,39,1702,61.411357
"hipEventCreateWithFlags",263,106084,403.361217,1.610e-03,88,2900,366.967492
"hipModuleGetFunction",64,96885,1513.828125,1.471e-03,204,4119,1140.310018
"hipEventDestroy",138,85009,616.007246,1.290e-03,153,2410,431.611824
"hipMemset",2,26714,13357.000000,4.055e-04,10753,15961,3682.612116
"hipDriverGetVersion",1,1080,1080.000000,1.639e-05,1080,1080,0.00000000e+00
"hipGetDeviceCount",2,952,476.000000,1.445e-05,72,880,571.342279
