"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",2,1323050687,661525343.500000,49.72,105940473,1217110214,785715658.910400
"hipMemcpy",700,1162209119,1660298.741429,43.67,29153,246335266,9888631.811188
"hipGetDeviceCount",3,58840734,19613578.000000,2.21,50,58840076,33971143.770645
"hipLaunchKernel",5908,39762596,6730.297224,1.49,2959,6787027,88862.116555
"hipMalloc",1491,26578718,17826.101945,0.9988,1040,242517,32060.956095
"hipExtModuleLaunchKernel",3940,19030936,4830.186802,0.7152,3064,110036,3374.663255
"hipFree",1070,17972152,16796.403738,0.6754,954,553864,35265.008871
"hipGetDevicePropertiesR0600",24686,3282300,132.962003,0.1233,94,2263,48.878188
"hipDeviceGetAttribute",17836,2852841,159.948475,0.1072,127,2192,47.117978
"hipSetDevice",30669,2079197,67.794744,0.0781,46,9142,104.630252
"hipEventRecord",1124,1953936,1738.377224,0.0734,887,41943,1927.619782
"hipGetDevice",24680,1452318,58.845948,0.0546,42,9254,64.008119
"hipEventQuery",8602,849999,98.814113,0.0319,60,2111,53.086877
"hipRuntimeGetVersion",8919,425503,47.707478,0.0160,39,759,17.894203
"hipGetLastError",5912,316891,53.601319,0.0119,39,1214,31.637275
"hipEventDestroy",1071,170615,159.304388,6.412e-03,93,1566,92.615499
"hipEventCreateWithFlags",1124,158921,141.388790,5.972e-03,84,2249,80.945928
"hipMemset",1,22441,22441.000000,8.433e-04,22441,22441,0.00000000e+00
"hipModuleGetFunction",8,16170,2021.250000,6.077e-04,762,3501,962.617822
"hipDeviceSynchronize",2,14674,7337.000000,5.514e-04,2699,11975,6559.122502
"hipDriverGetVersion",1,736,736.000000,2.766e-05,736,736,0.00000000e+00
