"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1147,101,"void microllm::ops::hip::(anonymous namespace)::fill_typed_kernel<float>(float*, long, float)",7108,3219604413296005,3219604413297569,0,0,4,4,16,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1148,101,"void microllm::ops::hip::(anonymous namespace)::fill_typed_kernel<float>(float*, long, float)",7111,3219604413301743,3219604413303227,0,0,4,4,16,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1149,101,"void microllm::ops::hip::(anonymous namespace)::fill_typed_kernel<float>(float*, long, float)",7114,3219604413309099,3219604413310623,0,0,4,4,16,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1150,101,"void microllm::ops::hip::(anonymous namespace)::fill_typed_kernel<float>(float*, long, float)",7117,3219604413315019,3219604413316582,0,0,4,4,16,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1151,9,"__amd_rocclr_copyBuffer",7134,3219604413375953,3219604413379361,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1152,92,"microllm::ops::hip::(anonymous namespace)::embedding_kernel(float const*, int const*, float*, long, long, long)",7138,3219604413395444,3219604413397769,0,0,16,0,32,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1153,102,"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",7143,3219604413404183,3219604413406869,1024,0,12,4,32,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1154,65,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",7148,3219604413414412,3219604413424114,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1155,65,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",7153,3219604413423995,3219604413433537,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1156,65,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",7158,3219604413433585,3219604413443327,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1157,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",7163,3219604413443192,3219604413446680,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1158,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",7168,3219604413452057,3219604413455064,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1159,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",7173,3219604413469538,3219604413472545,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1160,76,"microllm::ops::hip::(anonymous namespace)::rope_kernel(float const*, float*, long, long, long, long, long, float)",7178,3219604413480495,3219604413484464,0,0,28,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1161,76,"microllm::ops::hip::(anonymous namespace)::rope_kernel(float const*, float*, long, long, long, long, long, float)",7185,3219604413508605,3219604413511331,0,0,28,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1162,9,"__amd_rocclr_copyBuffer",7192,3219604413530023,3219604413531627,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1163,9,"__amd_rocclr_copyBuffer",7194,3219604413535046,3219604413536128,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1164,9,"__amd_rocclr_copyBuffer",7198,3219604413544408,3219604413545771,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1165,9,"__amd_rocclr_copyBuffer",7200,3219604413549390,3219604413550754,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1166,135,"microllm::ops::hip::(anonymous namespace)::causal_gqa_attention_kernel(float const*, float const*, float const*, float*, float*, long, long, long, long, long, long, float)",7204,3219604413558723,3219604413564496,1024,0,24,0,64,256,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1167,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",7209,3219604413567684,3219604413570731,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1168,65,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",7216,3219604413589753,3219604413598573,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1169,95,"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",7235,3219604413640883,3219604413643930,0,0,8,0,32,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1170,102,"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",7244,3219604413664216,3219604413667063,1024,0,12,4,32,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1171,65,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",7249,3219604413674865,3219604413684367,0,0,16,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1172,65,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",7254,3219604413684374,3219604413693275,0,0,16,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1173,75,"void microllm::ops::hip::(anonymous namespace)::swiglu_typed_kernel<float>(float const*, float const*, float*, long)",7259,3219604413693237,3219604413696684,0,0,12,4,32,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1174,65,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",7268,3219604413716707,3219604413733986,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659141,1175,95,"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",7275,3219604413752205,3219604413753649,0,0,8,0,32,256,1,1,256,1,1
