"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"MEMORY_ALLOCATION_FREE",1210,539062081,445505.852066,93.84,301,41986119,2482979.671426
"MEMORY_ALLOCATION_ALLOCATE",1382,35379208,25600.005789,6.16,233,1320285,49992.902649
