"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"MEMORY_COPY_HOST_TO_DEVICE",178,20529934,115336.707865,99.55,10424,620294,129343.714975
"MEMORY_COPY_DEVICE_TO_HOST",1,91969,91969.000000,0.4460,91969,91969,0.00000000e+00
