"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",5,5146044392,1029208878.400000,65.71,153703022,1717756721,1205328303.110708
"hipDeviceSynchronize",6,1187336661,197889443.500000,15.16,381,593956514,291724915.288931
"hipFree",2167,751259254,346681.704661,9.59,982,18930131,1983316.814446
"hipMemcpy",297,525268759,1768581.680135,6.71,17413,208451378,14413564.505268
"hipLaunchKernel",5043,62947972,12482.247075,0.8038,3660,24422353,344030.353212
"hipSetDevice",18898,62313270,3297.347338,0.7957,48,59957370,436147.874795
"hipMalloc",4070,60944712,14974.130713,0.7783,993,156384,13642.697270
"hipExtModuleLaunchKernel",1521,9792105,6437.938856,0.1250,3936,113981,4380.579600
"hipDeviceGetAttribute",55458,8854823,159.667190,0.1131,120,61887,266.960067
"hipGetDevicePropertiesR0600",33822,5302658,156.781326,0.0677,96,9139,108.926555
"hipEventQuery",59545,4412936,74.110941,0.0564,58,12812,85.370140
"hipGetDevice",33817,3248557,96.062838,0.0415,43,2410,42.767026
"hipRuntimeGetVersion",27730,1341049,48.360945,0.0171,40,1357,18.637226
"hipEventRecord",247,708156,2867.028340,9.043e-03,1031,36787,2780.693540
"hipEventCreateWithFlags",247,603947,2445.129555,7.712e-03,87,302721,19490.327908
"hipGetLastError",5080,343101,67.539567,4.381e-03,40,11776,219.292570
"hipModuleGetFunction",52,92145,1772.019231,1.177e-03,204,13250,1978.302991
"hipEventDestroy",126,87607,695.293651,1.119e-03,159,2697,548.500954
"hipMemset",2,25256,12628.000000,3.225e-04,10262,14994,3346.029289
"hipGetDeviceCount",2,1273,636.500000,1.626e-05,99,1174,760.139790
"hipDriverGetVersion",1,1112,1112.000000,1.420e-05,1112,1112,0.00000000e+00
