"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"microllm::ops::hip::(anonymous namespace)::causal_gqa_attention_backward_kv_kernel(float const*, float const*, float const*, float const*, float*, float*, long, long, long, long, long, long, float)",72,842578499,11702479.152778,36.96,11330065,12133931,210676.827271
"microllm::ops::hip::(anonymous namespace)::causal_gqa_attention_backward_rows_kernel(float const*, float const*, float const*, float const*, float*, float*, float*, long, long, long, long, long, long, float)",72,478267645,6642606.180556,20.98,6452304,6851937,107192.391831
"microllm::ops::hip::(anonymous namespace)::causal_gqa_attention_kernel(float const*, float const*, float const*, float*, long, long, long, long, long, long, float)",72,269413776,3741858.000000,11.82,3637361,3930307,52356.496592
"microllm::ops::hip::(anonymous namespace)::rms_norm_weight_gradient_kernel(float const*, float const*, float const*, float*, long, long)",147,144257802,981345.591837,6.33,944793,1248005,38434.203550
"microllm::ops::hip::(anonymous namespace)::adamw_update_kernel(float*, float const*, float*, float*, hip_bfloat16*, long, float, float, float, float, float, float, float)",870,129679290,149056.655172,5.69,9100,9760803,585427.088815
"microllm::ops::hip::(anonymous namespace)::bias_gradient_kernel(float const*, float*, long, long)",216,115082025,532787.152778,5.05,465541,642064,72798.167368
"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",720,43654307,60630.981944,1.92,29427,102835,29536.749993
"void microllm::ops::hip::(anonymous namespace)::cast_kernel<float, hip_bfloat16>(float const*, hip_bfloat16*, long)",672,35862385,53366.644345,1.57,10143,210439,55385.697402
"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",507,24803183,48921.465483,1.09,17359,4937612,375914.007818
"void microllm::ops::hip::(anonymous namespace)::fill_typed_kernel<float>(float*, long, float)",586,22310899,38073.206485,0.9788,4691,1926377,169543.221236
"void microllm::ops::hip::(anonymous namespace)::cast_transpose_2d_kernel<hip_bfloat16, float>(hip_bfloat16 const*, float*, long, long)",168,21571161,128399.767857,0.9463,14954,261112,107538.900940
"microllm::ops::hip::(anonymous namespace)::cross_entropy_backward_elements_kernel(float const*, int const*, float const*, float const*, float*, long, long)",3,14561823,4853941.000000,0.6388,4842071,4876153,19251.322136
"microllm::ops::hip::(anonymous namespace)::rms_norm_backward_kernel(float const*, float const*, float const*, float*, float*, long, long, float)",147,13793751,93835.040816,0.6051,90166,228160,12063.641119
"microllm::ops::hip::(anonymous namespace)::cross_entropy_backward_stats_kernel(float const*, int const*, float*, long, long)",3,11742756,3914252.000000,0.5152,3902212,3929792,14119.192611
"microllm::ops::hip::(anonymous namespace)::cross_entropy_rows_kernel(float const*, int const*, float*, long, long)",3,11519046,3839682.000000,0.5053,3641379,4221335,330605.743082
"microllm::ops::hip::(anonymous namespace)::swiglu_backward_kernel(float const*, float const*, float const*, float*, float*, long)",72,11195837,155497.736111,0.4912,150944,194002,4928.271242
