"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",2,1353088002,676544001.000000,49.28,113559949,1239528053,796179681.738160
"hipMemcpy",700,1153418216,1647740.308571,42.01,26742,249481709,9985770.103296
"hipLaunchKernel",6440,65260318,10133.589752,2.38,3347,8319323,104318.286249
"hipGetDeviceCount",3,59691166,19897055.333333,2.17,78,59690570,34462194.607904
"hipExtModuleLaunchKernel",3940,28452265,7221.387056,1.04,3454,115589,4439.744223
"hipMalloc",1486,28101431,18910.788022,1.02,1055,218277,32424.134459
"hipEventRecord",8993,22895032,2545.872568,0.8338,804,236250,3815.845427
"hipFree",1070,17933775,16760.537383,0.6532,945,614475,36055.759040
"hipGetDevicePropertiesR0600",24686,3727995,151.016568,0.1358,93,36574,254.994836
"hipDeviceGetAttribute",17836,2707196,151.782687,0.0986,119,1484,27.131099
"hipEventCreateWithFlags",8993,2377788,264.404314,0.0866,78,51106,1086.281669
"hipSetDevice",31201,2329554,74.662799,0.0848,48,3072,74.896160
"hipEventQuery",8586,1711637,199.352085,0.0623,66,7394,166.475722
"hipGetDevice",24680,1647313,66.746880,0.0600,43,6734,53.486448
"hipEventDestroy",8578,1408716,164.224295,0.0513,83,7027,172.062068
"hipGetLastError",6444,465639,72.259311,0.0170,39,659,50.472121
"hipRuntimeGetVersion",8919,419898,47.079045,0.0153,40,589,11.715105
"hipDeviceSynchronize",2,33078,16539.000000,1.205e-03,1688,31390,21002.485615
"hipMemset",1,21086,21086.000000,7.680e-04,21086,21086,0.00000000e+00
"hipModuleGetFunction",8,16579,2072.375000,6.038e-04,1133,2679,494.004030
"hipDriverGetVersion",1,607,607.000000,2.211e-05,607,607,0.00000000e+00
