"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",3,2837308160,945769386.666667,78.34,107278068,1488752518,736621836.892224
"hipMemcpy",600,552572295,920953.825000,15.26,19683,225119714,9269231.105298
"hipFree",6192,84123026,13585.760013,2.32,869,479390,24084.031601
"hipGetDeviceCount",3,61603356,20534452.000000,1.70,48,61602992,35566398.936590
"hipLaunchKernel",4126,38247913,9269.974067,1.06,3718,6229840,97874.148586
"hipMalloc",6193,23419396,3781.591474,0.6466,723,175619,10610.515281
"hipExtModuleLaunchKernel",1859,12077036,6496.522862,0.3335,4082,169437,5745.311250
"hipDeviceGetAttribute",31856,4852973,152.340940,0.1340,119,7477,76.938396
"hipGetDevicePropertiesR0600",23372,3500280,149.763820,0.0966,93,7980,90.971307
"hipGetDevice",23366,1550366,66.351365,0.0428,42,2178,32.246040
"hipSetDevice",18971,1350330,71.178641,0.0373,48,7226,83.821812
"hipRuntimeGetVersion",15929,751946,47.206102,0.0208,39,8199,68.598492
"hipGetLastError",4131,272862,66.052288,7.534e-03,39,1069,49.175499
"hipModuleGetFunction",9,23026,2558.444444,6.358e-04,1098,4318,1103.068120
"hipMemset",1,17298,17298.000000,4.776e-04,17298,17298,0.00000000e+00
"hipDeviceSynchronize",2,2082,1041.000000,5.749e-05,655,1427,545.886435
"hipDriverGetVersion",1,894,894.000000,2.468e-05,894,894,0.00000000e+00
