"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"MEMORY_COPY_HOST_TO_DEVICE",370,75610165,204351.797297,99.78,19806,846648,187572.642030
"MEMORY_COPY_DEVICE_TO_HOST",9,164653,18294.777778,0.2173,15756,36242,6732.232037
