"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"MEMORY_COPY_HOST_TO_DEVICE",466,76333860,163806.566524,99.78,6735,861962,186132.677671
"MEMORY_COPY_DEVICE_TO_HOST",9,165897,18433.000000,0.2169,15916,36723,6863.526608
