"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",4,3225955450,806488862.500000,66.25,144871163,1472367373,608613206.075118
"hipMemcpy",735,1504170101,2046489.933333,30.89,15399,239506362,11700136.643374
"hipGetDeviceCount",3,63102662,21034220.666667,1.30,76,63102038,36431798.493194
"hipLaunchKernel",1633,26125364,15998.385793,0.5365,3452,11388477,282047.584526
"hipMalloc",761,18921127,24863.504599,0.3886,1066,207660,30584.044592
"hipFree",198,14428952,72873.494949,0.2963,1557,190033,44879.169775
"hipDeviceGetAttribute",34422,5577956,162.046249,0.1145,120,8216,88.150903
"hipDeviceSynchronize",5,3321276,664255.200000,0.0682,954,2739648,1178339.579099
"hipGetDevicePropertiesR0600",18229,2824314,154.935213,0.0580,95,8234,112.225145
"hipExtModuleLaunchKernel",253,2082000,8229.249012,0.0428,3900,36968,5366.465983
"hipGetDevice",18227,1272171,69.795962,0.0261,44,1041,27.648683
"hipRuntimeGetVersion",17212,848472,49.295375,0.0174,40,1220,20.693174
"hipSetDevice",6347,697464,109.888766,0.0143,47,2499,147.986671
"hipGetLastError",1643,203074,123.599513,4.170e-03,39,1222,119.253245
"hipModuleGetFunction",17,37966,2233.294118,7.797e-04,592,3334,973.510257
"hipMemset",2,34766,17383.000000,7.139e-04,14591,20175,3948.484266
"hipDriverGetVersion",1,1315,1315.000000,2.700e-05,1315,1315,0.00000000e+00
