"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"hipModuleLoad",2,1347864329,673932164.500000,48.84,114008516,1233855813,791851617.602126
"hipMemcpy",700,1208840198,1726914.568571,43.80,28423,245831356,9921262.746361
"hipGetDeviceCount",3,58092996,19364332.000000,2.11,65,58092294,33539398.930018
"hipLaunchKernel",5908,56378370,9542.716655,2.04,3480,7033596,92227.639208
"hipMalloc",1501,28775283,19170.741506,1.04,1048,211760,33218.413981
"hipExtModuleLaunchKernel",3940,28009990,7109.134518,1.01,3764,89405,4135.244294
"hipFree",1070,18339760,17139.962617,0.6645,1004,589809,36417.458384
"hipGetDevicePropertiesR0600",24686,3458913,140.116382,0.1253,94,6377,62.110035
"hipDeviceGetAttribute",17836,2549398,142.935524,0.0924,117,8413,81.976185
"hipSetDevice",30669,2200591,71.752943,0.0797,47,9655,96.070644
"hipGetDevice",24680,1622309,65.733752,0.0588,42,6025,56.844686
"hipEventRecord",562,1399286,2489.832740,0.0507,1186,29308,2019.568183
"hipEventQuery",8643,1096643,126.882217,0.0397,60,6876,113.309267
"hipRuntimeGetVersion",8919,411684,46.158089,0.0149,39,943,16.098476
"hipGetLastError",5912,396789,67.115866,0.0144,38,1175,51.322727
"hipEventDestroy",535,133619,249.755140,4.842e-03,96,2490,220.131527
"hipEventCreateWithFlags",562,127825,227.446619,4.632e-03,90,2862,148.038963
"hipMemset",1,23093,23093.000000,8.368e-04,23093,23093,0.00000000e+00
"hipModuleGetFunction",8,20790,2598.750000,7.533e-04,1337,4097,841.530366
"hipDeviceSynchronize",2,15796,7898.000000,5.724e-04,2147,13649,8133.142197
"hipDriverGetVersion",1,1113,1113.000000,4.033e-05,1113,1113,0.00000000e+00
