"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"MEMORY_ALLOCATION_FREE",1114,89784616,80596.603232,74.15,281,490880,42026.193085
"MEMORY_ALLOCATION_ALLOCATE",1303,31300750,24022.064467,25.85,263,1025000,41503.860829
