Name,Calls,TotalDurationNs,AverageNs,Percentage,MinNs,MaxNs,StdDev
hipModuleLoad,5,3622784132,724556826.4,62.371749521109216,146279519,1601549939,579907227.3557814
hipDeviceSynchronize,4,922936374,230734093.5,15.88975612280527,771,473795738,212623966.95250207
hipMemcpy,587,570144163,971284.7751277683,9.815900597402326,18178,237576588,9886008.733977456
hipFree,2072,480867158,232078.7442084942,8.278860908873952,869,112563845,2613966.133476258
hipLaunchKernel,6484,78426509,12095.39003701419,1.350231865033193,3406,24040915,298746.7764414469
hipSetDevice,22789,63266128,2776.1695554872963,1.0892228035149278,48,61501890,407395.0793141041
hipMalloc,4825,42181547,8742.289533678757,0.7262196112260371,656,225730,18207.522196250302
hipExtModuleLaunchKernel,1014,6848434,6753.879684418146,0.11790622750244731,4047,85394,4582.018052265129
hipEventQuery,79047,6450980,81.60942224246334,0.11106345122019684,59,10277,62.55583808036906
hipDeviceGetAttribute,35960,5697759,158.4471357063404,0.0980956038866866,119,7008,68.94834186605475
hipGetDevicePropertiesR0600,22049,3548472,160.93573404689556,0.061092352925948355,98,12208,101.88342325920809
hipEventRecord,334,1987368,5950.203592814371,0.03421556863059259,1137,931481,50967.82539384736
hipGetDevice,22044,1607841,72.93780620577027,0.027681432971941086,44,1526,34.01309410106488
hipRuntimeGetVersion,17981,863001,47.995161559423835,0.014857877325070159,39,1004,17.75352413187401
hipGetLastError,6505,436515,67.10453497309761,0.007515270921531957,39,36559,456.02664891658856
hipEventCreateWithFlags,334,115243,345.0389221556886,0.001984083861517032,88,3194,373.37328006901737
hipModuleGetFunction,30,88062,2935.4,0.0015161215259314048,366,28241,4895.658461671252
hipEventDestroy,160,84055,525.34375,0.0014471349147437513,128,3431,468.9971621299403
hipMemset,2,38352,19176.0,0.000660288123850483,14145,24207,5031.0
hipDriverGetVersion,1,751,751.0,1.2929609433972486e-05,751,751,0.0
hipGetDeviceCount,2,594,297.0,1.022661518479315e-05,96,498,201.0
