Name,Calls,TotalDurationNs,AverageNs,Percentage,MinNs,MaxNs,StdDev
"microllm::ops::hip::(anonymous namespace)::adamw_update_kernel(float*, float const*, float*, float*, hip_bfloat16*, long, float, float, float, float, float, float, float)",870,126854904,145810.23448275862,33.18893899197318,9422,9579954,573293.7264505927
"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",432,45263429,104776.45601851853,11.842231843465111,80023,288417,33798.071706759954
"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",1080,29203919,27040.66574074074,7.640596109847881,24175,33877,1468.151336410549
"void microllm::ops::hip::(anonymous namespace)::fill_typed_kernel<float>(float*, long, float)",586,22367815,38170.33276450512,5.852072123429636,4891,1940502,171581.24781930237
"void microllm::ops::hip::(anonymous namespace)::cast_kernel<float, hip_bfloat16>(float const*, hip_bfloat16*, long)",672,21487454,31975.377976190477,5.62174403520758,6495,206631,58316.444457772115
"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",507,17733383,34977.08678500986,4.639569681187054,5653,4776365,365152.71715844265
Cijk_Ailk_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT256x256x32_MI16x16x1_SN_LDSB1_AFC0_AG0_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_DTVMXSA0_DTVMXSB0_DTVSM0_DPLB0_EPS0_ELFLR0_EMLLn1_FDSI0_GRPM1_GRVWA8_GRVWB2_GSUAMB_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA0_LBSPPB512_LBSPPM0_LPA0_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_16_MO40_MGRIPM1_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SGROB0_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKFTR0_SKXCCM0_SGRO0_TDMI0_TIN0_TLDS1_TLDSM1_ULSGRO0_USL1_USLMX0_UIOFGRO0_UPLRP0_USFGROn1_USI0_VSn1_VWA4_VWB8_WSGRA0_WSGRB0_WS64_WG64_4_1,72,13050144,181252.0,3.414297905680216,180011,184501,795.5196414922764
"microllm::ops::hip::(anonymous namespace)::causal_softmax_kernel(float const*, float*, long, long)",72,10888376,151227.44444444444,2.848716410566713,145732,155514,2187.5496304775506
"microllm::ops::hip::(anonymous namespace)::rms_norm_backward_kernel(float const*, float const*, float const*, float*, float*, long, long, float)",147,10826440,73649.25170068027,2.8325121483695903,71764,78618,852.0131649484102
"microllm::ops::hip::(anonymous namespace)::rms_norm_weight_gradient_kernel(float const*, float const*, float const*, float*, long, long)",147,9616186,65416.231292517004,2.5158744394262174,63384,70160,1152.248408757141
"microllm::ops::hip::(anonymous namespace)::bias_gradient_kernel(float const*, float*, long, long)",216,8333112,38579.22222222222,2.1801848967642563,33477,126328,7413.398839180679
"microllm::ops::hip::(anonymous namespace)::cross_entropy_backward_stats_kernel(float const*, int const*, float*, long, long)",3,7896797,2632265.6666666665,2.0660321800802977,2618848,2641941,9792.019074509382
"microllm::ops::hip::(anonymous namespace)::cross_entropy_rows_kernel(float const*, int const*, float*, long, long)",3,7838141,2612713.6666666665,2.050686061450834,2588218,2636527,19727.96753061219
"microllm::ops::hip::(anonymous namespace)::causal_softmax_backward_kernel(float const*, float const*, float*, long, long)",72,7318194,101641.58333333333,1.9146527768246484,98024,105240,1828.617812492995
"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",147,6450585,43881.5306122449,1.687660983351005,41895,51879,1069.6777905488655
"microllm::ops::hip::(anonymous namespace)::rope_split_half_bias_kernel(float const*, float const*, float*, long, long, long, long, long, float)",144,4191066,29104.625,1.0965049785172916,25859,42337,2493.464649157317
"microllm::ops::hip::(anonymous namespace)::rope_split_half_backward_kernel(float const*, float*, long, long, long, long, long, float)",144,3808231,26446.04861111111,0.9963441880523675,24697,33676,1351.0044685439973
"microllm::ops::hip::(anonymous namespace)::repeat_interleave_backward_kernel(float const*, float*, long, long, long, long)",144,3500264,24307.38888888889,0.915771047777546,23213,26300,527.8672643434447
