Name,Calls,TotalDurationNs,AverageNs,Percentage,MinNs,MaxNs,StdDev
hipModuleLoad,5,3667362524,733472504.8,82.27858292199585,138825307,1619960061,586479276.8575982
hipMemcpy,585,527973492,902518.7897435897,11.845273124173342,16553,223721779,9305735.226685528
hipDeviceSynchronize,2,81396448,40698224.0,1.8261582683730133,22200,81374248,40676024.0
hipSetDevice,10189,74107229,7273.2583177936995,1.6626220469050732,49,73325069,726381.7739721814
hipLaunchKernel,2636,42160477,15994.111153262518,0.9458853004507058,3333,24062558,468723.73685626476
hipMalloc,2921,34406593,11779.045874700445,0.7719241543991581,663,190207,22098.01479256972
hipFree,302,12999432,43044.47682119205,0.2916468815807876,965,491786,53240.94962798089
hipDeviceGetAttribute,35960,5572114,154.9531145717464,0.12501235991792942,120,6923,50.69745671789839
hipGetDevicePropertiesR0600,19345,3039022,157.09599379684673,0.06818153972845956,97,6846,98.75442433974568
hipEventQuery,42851,3012994,70.31327156892488,0.06759759228877259,59,11072,61.62119486233154
hipExtModuleLaunchKernel,338,2111954,6248.384615384615,0.04738243933597028,3559,262944,15736.793065557089
hipGetDevice,19340,1381585,71.43665977249225,0.03099635098585788,44,7418,74.75485735004868
hipRuntimeGetVersion,17981,861927,47.93543184472499,0.019337638883013007,39,728,15.479392495652586
hipEventRecord,189,510841,2702.862433862434,0.01146089957112058,1070,16881,1914.4900911516584
hipGetLastError,2655,143253,53.95593220338983,0.0032139320184983904,39,1610,64.97903426635004
hipEventCreateWithFlags,189,101198,535.4391534391534,0.0022704131320670433,87,47972,3472.4310290614417
hipModuleGetFunction,27,52174,1932.3703703703704,0.001170542251353445,388,3906,1087.7090143337168
hipMemset,2,39661,19830.5,0.000889808644745064,13714,25947,6116.5
hipEventDestroy,23,15851,689.1739130434783,0.0003556228241308593,210,2535,589.6995293975099
hipDriverGetVersion,1,1058,1058.0,2.373660639268495e-05,1058,1058,0.0
hipGetDeviceCount,2,643,321.5,1.4425933752832157e-05,47,596,274.5
